config_id,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09
1741,7.0,13.0,18.0,14.0,16.0,18.0,13.0,16.0,15.0,11.0,12.0,15.0,13.0,16.0,17.0,16.0,15.0,16.0,11.0,10.0,13.0,14.0,14.0,14.0,15.0,12.0,13.0,18.0,15.0,16.0,18.0,17.0,16.0,17.0,17.0,16.0,19.0,20.0,17.0,15.0,16.0,16.0,17.0,19.0,7.0
1742,7.0,14.0,18.0,14.0,16.0,18.0,13.0,16.0,15.0,11.0,12.0,15.0,13.0,16.0,17.0,16.0,15.0,16.0,11.0,10.0,13.0,14.0,14.0,15.0,15.0,12.0,12.0,18.0,15.0,16.0,18.0,17.0,16.0,17.0,17.0,17.0,19.0,20.0,17.0,15.0,17.0,16.0,17.0,19.0,7.0
1743,5.0,10.0,13.0,11.0,12.0,16.0,13.0,12.0,10.0,9.0,12.0,14.0,10.0,12.0,13.0,10.0,11.0,13.0,9.0,8.0,9.0,12.0,11.0,12.0,11.0,9.0,9.0,15.0,12.0,13.0,13.0,11.0,12.0,13.0,14.0,13.0,13.0,16.0,13.0,11.0,13.0,10.0,12.0,18.0,6.0
1744,5.0,9.0,13.0,11.0,12.0,16.0,13.0,12.0,10.0,9.0,12.0,14.0,10.0,12.0,13.0,10.0,11.0,13.0,9.0,8.0,9.0,12.0,11.0,11.0,11.0,9.0,9.0,15.0,12.0,13.0,13.0,11.0,12.0,13.0,14.0,12.0,13.0,16.0,13.0,11.0,13.0,10.0,12.0,18.0,6.0
1745,5.0,10.0,13.0,11.0,12.0,16.0,13.0,12.0,10.0,9.0,12.0,14.0,10.0,12.0,13.0,10.0,11.0,13.0,9.0,8.0,9.0,12.0,11.0,12.0,11.0,9.0,9.0,15.0,12.0,13.0,13.0,11.0,12.0,13.0,14.0,13.0,13.0,16.0,13.0,11.0,13.0,10.0,12.0,18.0,6.0
1746,6.0,11.0,15.0,12.0,15.0,18.0,13.0,13.0,12.0,10.0,9.0,14.0,10.0,13.0,18.0,16.0,13.0,11.0,11.0,9.0,10.0,12.0,12.0,10.0,15.0,9.0,10.0,13.0,16.0,16.0,16.0,17.0,14.0,15.0,15.0,8.0,17.0,16.0,17.0,14.0,16.0,14.0,18.0,17.0,7.0
1747,6.0,10.0,15.0,12.0,15.0,18.0,13.0,13.0,12.0,10.0,9.0,14.0,10.0,13.0,18.0,16.0,13.0,11.0,11.0,9.0,10.0,12.0,12.0,9.0,15.0,9.0,11.0,13.0,16.0,15.0,16.0,17.0,14.0,15.0,15.0,11.0,18.0,16.0,16.0,14.0,16.0,14.0,18.0,17.0,7.0
1748,6.0,11.0,15.0,12.0,15.0,18.0,13.0,13.0,12.0,10.0,9.0,14.0,10.0,13.0,18.0,16.0,13.0,11.0,11.0,9.0,10.0,12.0,12.0,10.0,15.0,9.0,10.0,13.0,16.0,16.0,16.0,17.0,14.0,15.0,15.0,8.0,17.0,16.0,17.0,14.0,16.0,14.0,18.0,17.0,7.0
1749,4.0,9.0,11.0,11.0,10.0,16.0,13.0,9.0,9.0,8.0,10.0,13.0,8.0,10.0,11.0,11.0,10.0,9.0,9.0,8.0,8.0,11.0,9.0,9.0,11.0,7.0,8.0,11.0,13.0,13.0,12.0,11.0,11.0,10.0,13.0,6.0,12.0,12.0,13.0,10.0,15.0,9.0,12.0,16.0,6.0
1750,4.0,8.0,11.0,11.0,10.0,16.0,13.0,9.0,9.0,8.0,10.0,13.0,8.0,10.0,11.0,11.0,10.0,9.0,9.0,8.0,8.0,11.0,9.0,8.0,11.0,7.0,8.0,11.0,13.0,12.0,12.0,11.0,11.0,10.0,13.0,7.0,12.0,12.0,12.0,10.0,15.0,9.0,12.0,16.0,6.0
1751,4.0,9.0,11.0,11.0,10.0,16.0,13.0,9.0,9.0,8.0,10.0,13.0,8.0,10.0,11.0,11.0,10.0,9.0,9.0,8.0,8.0,11.0,9.0,9.0,11.0,7.0,8.0,11.0,13.0,13.0,12.0,11.0,11.0,10.0,13.0,6.0,12.0,12.0,13.0,10.0,15.0,9.0,12.0,16.0,6.0
1752,5.0,9.0,13.0,9.0,16.0,8.0,7.0,14.0,10.0,7.0,9.0,13.0,4.0,9.0,12.0,11.0,13.0,11.0,8.0,4.0,7.0,9.0,11.0,4.0,14.0,10.0,8.0,11.0,10.0,4.0,12.0,18.0,10.0,8.0,10.0,4.0,11.0,12.0,12.0,14.0,14.0,12.0,12.0,11.0,7.0
1753,5.0,8.0,13.0,9.0,16.0,8.0,7.0,14.0,10.0,7.0,9.0,13.0,4.0,9.0,12.0,11.0,13.0,11.0,8.0,4.0,7.0,9.0,11.0,6.0,14.0,10.0,10.0,11.0,10.0,12.0,13.0,18.0,10.0,8.0,10.0,5.0,7.0,12.0,12.0,14.0,14.0,12.0,12.0,11.0,7.0
1754,5.0,9.0,13.0,9.0,16.0,8.0,7.0,14.0,10.0,7.0,9.0,13.0,4.0,9.0,12.0,11.0,13.0,11.0,8.0,4.0,7.0,9.0,11.0,4.0,14.0,10.0,8.0,11.0,10.0,4.0,12.0,18.0,10.0,8.0,10.0,4.0,11.0,12.0,12.0,14.0,14.0,12.0,12.0,11.0,7.0
1755,3.0,7.0,9.0,6.0,10.0,8.0,7.0,9.0,10.0,6.0,9.0,13.0,3.0,8.0,10.0,7.0,10.0,9.0,7.0,3.0,8.0,8.0,8.0,5.0,11.0,6.0,7.0,11.0,8.0,9.0,9.0,12.0,8.0,8.0,10.0,3.0,9.0,9.0,8.0,11.0,13.0,8.0,9.0,10.0,6.0
1756,3.0,6.0,11.0,10.0,10.0,8.0,7.0,9.0,10.0,6.0,9.0,13.0,3.0,8.0,10.0,7.0,10.0,9.0,7.0,3.0,8.0,8.0,8.0,6.0,11.0,6.0,8.0,11.0,8.0,11.0,9.0,12.0,8.0,8.0,10.0,4.0,8.0,9.0,8.0,11.0,13.0,8.0,9.0,10.0,6.0
1757,3.0,7.0,9.0,6.0,10.0,8.0,7.0,9.0,10.0,6.0,9.0,13.0,3.0,8.0,10.0,7.0,10.0,9.0,7.0,3.0,8.0,8.0,8.0,5.0,11.0,6.0,7.0,11.0,8.0,9.0,9.0,12.0,8.0,8.0,10.0,3.0,9.0,9.0,8.0,11.0,13.0,8.0,9.0,10.0,6.0
1758,7.0,15.0,18.0,15.0,17.0,19.0,15.0,18.0,17.0,13.0,16.0,18.0,15.0,17.0,20.0,16.0,17.0,15.0,13.0,11.0,17.0,15.0,14.0,16.0,15.0,14.0,12.0,17.0,15.0,14.0,18.0,17.0,18.0,16.0,17.0,11.0,21.0,19.0,16.0,14.0,12.0,16.0,17.0,21.0,7.0
1759,7.0,15.0,18.0,15.0,17.0,19.0,15.0,18.0,17.0,13.0,16.0,18.0,15.0,17.0,20.0,16.0,17.0,15.0,13.0,12.0,17.0,15.0,14.0,15.0,15.0,14.0,14.0,16.0,15.0,17.0,19.0,17.0,18.0,16.0,17.0,16.0,21.0,19.0,16.0,14.0,12.0,16.0,17.0,21.0,7.0
1760,7.0,15.0,18.0,15.0,17.0,19.0,15.0,18.0,17.0,13.0,16.0,18.0,15.0,17.0,20.0,16.0,17.0,15.0,13.0,11.0,17.0,15.0,14.0,16.0,15.0,14.0,12.0,17.0,15.0,14.0,18.0,17.0,18.0,16.0,17.0,11.0,21.0,19.0,16.0,14.0,12.0,16.0,17.0,21.0,7.0
1761,5.0,10.0,13.0,11.0,12.0,17.0,14.0,14.0,11.0,10.0,13.0,17.0,11.0,12.0,15.0,10.0,13.0,12.0,9.0,10.0,12.0,14.0,11.0,13.0,11.0,11.0,9.0,15.0,12.0,11.0,12.0,11.0,13.0,13.0,14.0,9.0,15.0,15.0,12.0,11.0,11.0,10.0,12.0,20.0,6.0
1762,5.0,10.0,13.0,11.0,12.0,17.0,14.0,14.0,11.0,10.0,13.0,17.0,11.0,12.0,15.0,10.0,13.0,12.0,9.0,11.0,11.0,14.0,11.0,12.0,11.0,11.0,10.0,14.0,12.0,14.0,13.0,11.0,13.0,13.0,14.0,12.0,15.0,15.0,12.0,11.0,11.0,10.0,12.0,20.0,6.0
1763,5.0,10.0,13.0,11.0,12.0,17.0,14.0,14.0,11.0,10.0,13.0,17.0,11.0,12.0,15.0,10.0,13.0,12.0,9.0,10.0,12.0,14.0,11.0,13.0,11.0,11.0,9.0,15.0,12.0,11.0,12.0,11.0,13.0,13.0,14.0,9.0,15.0,15.0,12.0,11.0,11.0,10.0,12.0,20.0,6.0
1764,7.0,14.0,17.0,15.0,17.0,19.0,13.0,18.0,16.0,13.0,15.0,17.0,11.0,17.0,20.0,16.0,16.0,16.0,12.0,13.0,17.0,14.0,14.0,10.0,15.0,14.0,12.0,15.0,15.0,13.0,18.0,17.0,17.0,17.0,14.0,6.0,20.0,18.0,17.0,10.0,12.0,16.0,17.0,18.0,7.0
1765,7.0,14.0,17.0,15.0,17.0,19.0,13.0,18.0,16.0,13.0,15.0,17.0,11.0,17.0,20.0,16.0,16.0,16.0,12.0,13.0,17.0,14.0,14.0,14.0,15.0,14.0,14.0,14.0,15.0,16.0,19.0,17.0,17.0,17.0,14.0,11.0,20.0,18.0,17.0,10.0,12.0,16.0,17.0,18.0,7.0
1766,7.0,14.0,17.0,15.0,17.0,19.0,13.0,18.0,16.0,13.0,15.0,17.0,11.0,17.0,20.0,16.0,16.0,16.0,12.0,13.0,17.0,14.0,14.0,10.0,15.0,14.0,12.0,15.0,15.0,13.0,18.0,17.0,17.0,17.0,14.0,6.0,20.0,18.0,17.0,10.0,12.0,16.0,17.0,18.0,7.0
1767,5.0,10.0,12.0,11.0,12.0,17.0,13.0,14.0,11.0,10.0,12.0,16.0,9.0,12.0,15.0,10.0,12.0,13.0,9.0,12.0,11.0,13.0,11.0,9.0,11.0,11.0,9.0,13.0,12.0,10.0,12.0,11.0,13.0,13.0,12.0,4.0,14.0,14.0,13.0,11.0,10.0,10.0,12.0,17.0,6.0
1768,5.0,10.0,12.0,11.0,12.0,17.0,13.0,14.0,11.0,10.0,12.0,16.0,9.0,12.0,15.0,10.0,12.0,13.0,9.0,12.0,11.0,13.0,11.0,11.0,11.0,11.0,10.0,12.0,12.0,13.0,13.0,11.0,13.0,13.0,12.0,7.0,14.0,14.0,13.0,11.0,10.0,10.0,12.0,17.0,6.0
1769,5.0,10.0,12.0,11.0,12.0,17.0,13.0,14.0,11.0,10.0,12.0,16.0,9.0,12.0,15.0,10.0,12.0,13.0,9.0,12.0,11.0,13.0,11.0,9.0,11.0,11.0,9.0,13.0,12.0,10.0,12.0,11.0,13.0,13.0,12.0,4.0,14.0,14.0,13.0,11.0,10.0,10.0,12.0,17.0,6.0
1770,7.0,12.0,9.0,10.0,15.0,18.0,10.0,17.0,14.0,12.0,12.0,16.0,9.0,16.0,17.0,16.0,15.0,16.0,12.0,12.0,15.0,12.0,14.0,9.0,15.0,10.0,10.0,13.0,14.0,13.0,17.0,17.0,16.0,14.0,11.0,6.0,16.0,16.0,15.0,10.0,9.0,13.0,17.0,17.0,7.0
1771,7.0,11.0,15.0,14.0,15.0,18.0,10.0,17.0,14.0,12.0,12.0,16.0,9.0,16.0,17.0,16.0,15.0,16.0,12.0,12.0,15.0,12.0,14.0,14.0,15.0,10.0,14.0,13.0,14.0,16.0,18.0,17.0,16.0,14.0,11.0,11.0,15.0,16.0,15.0,10.0,13.0,12.0,17.0,17.0,7.0
1772,7.0,12.0,9.0,10.0,15.0,18.0,10.0,17.0,14.0,12.0,12.0,16.0,9.0,16.0,17.0,16.0,15.0,16.0,12.0,12.0,15.0,12.0,14.0,9.0,15.0,10.0,10.0,13.0,14.0,13.0,17.0,17.0,16.0,14.0,11.0,6.0,16.0,16.0,15.0,10.0,9.0,13.0,17.0,17.0,7.0
1773,5.0,9.0,7.0,8.0,11.0,16.0,10.0,13.0,10.0,9.0,10.0,15.0,8.0,12.0,14.0,10.0,11.0,13.0,9.0,11.0,9.0,11.0,11.0,8.0,11.0,7.0,8.0,11.0,11.0,10.0,12.0,11.0,12.0,10.0,10.0,4.0,12.0,13.0,11.0,11.0,10.0,8.0,12.0,16.0,6.0
1774,5.0,8.0,11.0,11.0,11.0,16.0,10.0,13.0,10.0,9.0,10.0,15.0,8.0,12.0,14.0,10.0,11.0,13.0,9.0,11.0,9.0,11.0,11.0,11.0,11.0,7.0,11.0,11.0,11.0,13.0,13.0,11.0,12.0,10.0,10.0,7.0,11.0,13.0,11.0,11.0,10.0,8.0,12.0,16.0,6.0
1775,5.0,9.0,7.0,8.0,11.0,16.0,10.0,13.0,10.0,9.0,10.0,15.0,8.0,12.0,14.0,10.0,11.0,13.0,9.0,11.0,9.0,11.0,11.0,8.0,11.0,7.0,8.0,11.0,11.0,10.0,12.0,11.0,12.0,10.0,10.0,4.0,12.0,13.0,11.0,11.0,10.0,8.0,12.0,16.0,6.0
1776,7.0,12.0,13.0,8.0,15.0,18.0,9.0,15.0,13.0,9.0,11.0,15.0,10.0,16.0,15.0,16.0,14.0,16.0,10.0,11.0,10.0,4.0,3.0,7.0,15.0,10.0,9.0,6.0,15.0,13.0,16.0,17.0,15.0,14.0,9.0,4.0,14.0,15.0,13.0,7.0,0.0,7.0,16.0,14.0,7.0
1777,7.0,11.0,15.0,13.0,15.0,18.0,9.0,15.0,13.0,9.0,11.0,15.0,10.0,16.0,15.0,16.0,14.0,16.0,10.0,11.0,10.0,11.0,12.0,13.0,15.0,10.0,12.0,7.0,15.0,15.0,17.0,17.0,15.0,14.0,9.0,7.0,15.0,15.0,13.0,7.0,0.0,7.0,16.0,14.0,7.0
1778,7.0,12.0,13.0,8.0,15.0,18.0,9.0,15.0,13.0,9.0,11.0,15.0,10.0,16.0,15.0,16.0,14.0,16.0,10.0,11.0,10.0,11.0,12.0,7.0,15.0,10.0,9.0,6.0,15.0,13.0,16.0,17.0,15.0,14.0,9.0,4.0,14.0,15.0,13.0,7.0,0.0,7.0,16.0,14.0,7.0
1779,5.0,8.0,9.0,7.0,11.0,16.0,9.0,11.0,9.0,8.0,10.0,14.0,8.0,12.0,13.0,10.0,10.0,13.0,8.0,9.0,9.0,4.0,3.0,7.0,11.0,7.0,7.0,6.0,12.0,10.0,11.0,11.0,11.0,10.0,8.0,3.0,12.0,11.0,9.0,8.0,7.0,7.0,12.0,13.0,6.0
1780,5.0,7.0,11.0,11.0,11.0,16.0,9.0,11.0,9.0,8.0,10.0,14.0,8.0,12.0,13.0,10.0,10.0,13.0,8.0,9.0,9.0,10.0,9.0,11.0,11.0,7.0,9.0,7.0,12.0,12.0,12.0,11.0,11.0,10.0,8.0,4.0,12.0,11.0,9.0,8.0,7.0,7.0,12.0,13.0,6.0
1781,5.0,8.0,9.0,7.0,11.0,16.0,9.0,11.0,9.0,8.0,10.0,14.0,8.0,12.0,13.0,10.0,10.0,13.0,8.0,9.0,9.0,10.0,9.0,7.0,11.0,7.0,7.0,6.0,12.0,10.0,11.0,11.0,11.0,10.0,8.0,3.0,12.0,11.0,9.0,8.0,7.0,7.0,12.0,13.0,6.0
1782,7.0,14.0,16.0,14.0,16.0,18.0,12.0,18.0,15.0,9.0,11.0,16.0,13.0,15.0,20.0,16.0,16.0,15.0,12.0,13.0,15.0,12.0,14.0,13.0,15.0,14.0,12.0,12.0,15.0,16.0,18.0,17.0,16.0,16.0,13.0,12.0,19.0,17.0,16.0,9.0,16.0,12.0,18.0,14.0,7.0
1783,7.0,13.0,16.0,14.0,16.0,18.0,12.0,18.0,15.0,9.0,11.0,16.0,13.0,15.0,20.0,16.0,16.0,15.0,12.0,12.0,15.0,12.0,14.0,12.0,15.0,14.0,13.0,12.0,15.0,16.0,18.0,17.0,16.0,16.0,13.0,11.0,19.0,17.0,16.0,9.0,16.0,12.0,18.0,14.0,7.0
1784,7.0,14.0,16.0,14.0,16.0,18.0,12.0,18.0,15.0,9.0,11.0,16.0,13.0,15.0,20.0,16.0,16.0,15.0,12.0,13.0,15.0,12.0,14.0,13.0,15.0,14.0,12.0,12.0,15.0,16.0,18.0,17.0,16.0,16.0,13.0,12.0,19.0,17.0,16.0,9.0,16.0,12.0,18.0,14.0,7.0
1785,5.0,10.0,12.0,11.0,12.0,16.0,12.0,14.0,10.0,8.0,11.0,15.0,9.0,11.0,15.0,10.0,12.0,12.0,9.0,12.0,9.0,11.0,11.0,12.0,11.0,11.0,9.0,12.0,12.0,13.0,13.0,11.0,12.0,11.0,12.0,8.0,13.0,13.0,12.0,10.0,14.0,8.0,12.0,13.0,6.0
1786,5.0,9.0,12.0,11.0,12.0,16.0,12.0,14.0,10.0,8.0,11.0,15.0,9.0,11.0,15.0,10.0,12.0,12.0,9.0,11.0,9.0,11.0,11.0,11.0,11.0,11.0,9.0,12.0,12.0,13.0,13.0,11.0,12.0,11.0,12.0,7.0,13.0,13.0,12.0,10.0,14.0,8.0,12.0,13.0,6.0
1787,5.0,10.0,12.0,11.0,12.0,16.0,12.0,14.0,10.0,8.0,11.0,15.0,9.0,11.0,15.0,10.0,12.0,12.0,9.0,12.0,9.0,11.0,11.0,12.0,11.0,11.0,9.0,12.0,12.0,13.0,13.0,11.0,12.0,11.0,12.0,8.0,13.0,13.0,12.0,10.0,14.0,8.0,12.0,13.0,6.0
1788,6.0,11.0,13.0,12.0,15.0,18.0,13.0,15.0,14.0,6.0,9.0,15.0,13.0,9.0,15.0,15.0,14.0,16.0,11.0,11.0,14.0,11.0,14.0,12.0,15.0,9.0,9.0,9.0,13.0,13.0,14.0,18.0,13.0,13.0,10.0,4.0,14.0,13.0,13.0,8.0,9.0,9.0,13.0,11.0,7.0
1789,6.0,10.0,13.0,12.0,15.0,18.0,13.0,15.0,14.0,6.0,9.0,15.0,13.0,9.0,15.0,15.0,14.0,16.0,11.0,11.0,14.0,11.0,14.0,11.0,15.0,9.0,12.0,8.0,13.0,15.0,15.0,18.0,13.0,13.0,10.0,5.0,15.0,13.0,13.0,8.0,9.0,9.0,13.0,11.0,7.0
1790,6.0,11.0,13.0,12.0,15.0,18.0,13.0,15.0,14.0,6.0,9.0,15.0,13.0,9.0,15.0,15.0,14.0,16.0,11.0,11.0,14.0,11.0,14.0,12.0,15.0,9.0,9.0,9.0,13.0,13.0,14.0,18.0,13.0,13.0,10.0,4.0,14.0,13.0,13.0,8.0,9.0,9.0,13.0,11.0,7.0
1791,4.0,9.0,11.0,11.0,10.0,16.0,13.0,10.0,10.0,6.0,9.0,14.0,9.0,8.0,11.0,9.0,10.0,13.0,9.0,9.0,8.0,10.0,11.0,10.0,11.0,6.0,7.0,9.0,10.0,10.0,10.0,12.0,11.0,10.0,10.0,3.0,11.0,10.0,10.0,9.0,9.0,7.0,10.0,10.0,6.0
1792,4.0,8.0,11.0,11.0,10.0,16.0,13.0,10.0,10.0,6.0,9.0,14.0,9.0,8.0,11.0,9.0,10.0,13.0,9.0,9.0,8.0,10.0,11.0,9.0,11.0,6.0,9.0,8.0,10.0,12.0,11.0,12.0,11.0,10.0,10.0,4.0,11.0,10.0,10.0,9.0,9.0,7.0,10.0,10.0,6.0
1793,4.0,9.0,11.0,11.0,10.0,16.0,13.0,10.0,10.0,6.0,9.0,14.0,9.0,8.0,11.0,9.0,10.0,13.0,9.0,9.0,8.0,10.0,11.0,10.0,11.0,6.0,7.0,9.0,10.0,10.0,10.0,12.0,11.0,10.0,10.0,3.0,11.0,10.0,10.0,9.0,9.0,7.0,10.0,10.0,6.0
1794,5.0,9.0,11.0,7.0,14.0,7.0,7.0,13.0,13.0,5.0,9.0,13.0,8.0,7.0,14.0,14.0,13.0,13.0,11.0,7.0,11.0,10.0,12.0,7.0,15.0,10.0,8.0,6.0,9.0,9.0,11.0,17.0,10.0,8.0,7.0,4.0,10.0,10.0,3.0,6.0,0.0,4.0,12.0,11.0,3.0
1795,5.0,8.0,10.0,7.0,14.0,7.0,7.0,13.0,13.0,5.0,9.0,13.0,8.0,7.0,14.0,14.0,13.0,13.0,11.0,7.0,11.0,10.0,12.0,7.0,15.0,10.0,11.0,5.0,9.0,11.0,11.0,17.0,10.0,8.0,7.0,5.0,8.0,10.0,3.0,6.0,0.0,4.0,12.0,11.0,3.0
1796,5.0,9.0,11.0,7.0,14.0,7.0,7.0,13.0,13.0,5.0,9.0,13.0,8.0,7.0,14.0,14.0,13.0,13.0,11.0,7.0,11.0,10.0,12.0,7.0,15.0,10.0,8.0,6.0,9.0,9.0,11.0,17.0,10.0,8.0,7.0,4.0,10.0,10.0,3.0,6.0,0.0,4.0,12.0,11.0,3.0
1797,3.0,7.0,5.0,4.0,10.0,7.0,7.0,9.0,11.0,6.0,9.0,13.0,5.0,6.0,11.0,9.0,10.0,10.0,9.0,6.0,9.0,9.0,9.0,5.0,11.0,6.0,6.0,6.0,8.0,7.0,9.0,11.0,8.0,6.0,6.0,3.0,8.0,7.0,3.0,7.0,4.0,5.0,10.0,10.0,3.0
1798,3.0,6.0,6.0,8.0,10.0,7.0,7.0,9.0,11.0,6.0,9.0,13.0,5.0,6.0,11.0,9.0,10.0,10.0,9.0,6.0,9.0,9.0,9.0,8.0,11.0,6.0,8.0,5.0,8.0,9.0,9.0,11.0,8.0,6.0,6.0,4.0,7.0,7.0,3.0,7.0,4.0,5.0,10.0,10.0,3.0
1799,3.0,7.0,5.0,4.0,10.0,7.0,7.0,9.0,11.0,6.0,9.0,13.0,5.0,6.0,11.0,9.0,10.0,10.0,9.0,6.0,9.0,9.0,9.0,5.0,11.0,6.0,6.0,6.0,8.0,7.0,9.0,11.0,8.0,6.0,6.0,3.0,8.0,7.0,3.0,7.0,4.0,5.0,10.0,10.0,3.0
1800,4.0,5.0,12.0,8.0,7.0,9.0,8.0,11.0,8.0,9.0,10.0,7.0,10.0,9.0,10.0,7.0,9.0,6.0,5.0,7.0,7.0,10.0,9.0,12.0,4.0,4.0,10.0,9.0,8.0,3.0,9.0,9.0,6.0,10.0,12.0,10.0,11.0,11.0,10.0,10.0,12.0,11.0,11.0,14.0,4.0
1801,3.0,3.0,7.0,4.0,2.0,6.0,4.0,8.0,6.0,5.0,5.0,4.0,7.0,6.0,4.0,2.0,4.0,6.0,3.0,7.0,4.0,5.0,6.0,5.0,4.0,2.0,7.0,4.0,3.0,3.0,2.0,5.0,6.0,3.0,5.0,7.0,8.0,6.0,6.0,3.0,4.0,6.0,6.0,10.0,1.0
1802,3.0,4.0,10.0,7.0,8.0,8.0,6.0,8.0,8.0,6.0,7.0,7.0,7.0,6.0,5.0,5.0,7.0,7.0,6.0,7.0,6.0,8.0,8.0,7.0,5.0,5.0,8.0,7.0,4.0,6.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,11.0,9.0,6.0,10.0,11.0,9.0,13.0,2.0
1803,3.0,6.0,10.0,7.0,6.0,9.0,8.0,9.0,7.0,7.0,8.0,6.0,8.0,9.0,10.0,5.0,9.0,6.0,6.0,7.0,7.0,9.0,7.0,12.0,4.0,4.0,8.0,8.0,6.0,3.0,8.0,8.0,5.0,9.0,10.0,9.0,10.0,10.0,9.0,8.0,10.0,8.0,8.0,13.0,4.0
1804,1.0,2.0,5.0,3.0,2.0,6.0,4.0,6.0,3.0,2.0,4.0,4.0,5.0,5.0,3.0,2.0,2.0,5.0,2.0,5.0,3.0,4.0,5.0,5.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,2.0,3.0,4.0,4.0,9.0,0.0
1805,2.0,3.0,8.0,6.0,6.0,8.0,6.0,6.0,6.0,4.0,5.0,6.0,7.0,5.0,5.0,3.0,7.0,6.0,5.0,6.0,4.0,7.0,6.0,7.0,5.0,4.0,5.0,6.0,3.0,5.0,6.0,5.0,7.0,6.0,7.0,7.0,7.0,9.0,8.0,4.0,8.0,6.0,6.0,12.0,1.0
1806,4.0,5.0,8.0,6.0,4.0,4.0,6.0,6.0,4.0,8.0,8.0,4.0,7.0,6.0,4.0,2.0,5.0,1.0,4.0,5.0,5.0,8.0,6.0,5.0,3.0,4.0,8.0,8.0,3.0,2.0,7.0,6.0,4.0,7.0,8.0,4.0,9.0,7.0,8.0,9.0,10.0,8.0,8.0,11.0,4.0
1807,3.0,3.0,7.0,4.0,1.0,6.0,4.0,5.0,6.0,5.0,4.0,3.0,7.0,5.0,3.0,3.0,3.0,5.0,2.0,5.0,4.0,3.0,7.0,5.0,3.0,2.0,5.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,5.0,8.0,5.0,6.0,3.0,4.0,6.0,6.0,8.0,1.0
1808,3.0,4.0,10.0,6.0,5.0,9.0,4.0,6.0,7.0,5.0,5.0,5.0,4.0,6.0,4.0,3.0,6.0,5.0,3.0,5.0,4.0,6.0,7.0,7.0,3.0,6.0,6.0,6.0,4.0,4.0,5.0,6.0,6.0,6.0,7.0,4.0,8.0,8.0,8.0,6.0,8.0,10.0,9.0,11.0,2.0
1809,2.0,4.0,9.0,6.0,4.0,4.0,6.0,6.0,5.0,6.0,7.0,3.0,6.0,6.0,4.0,2.0,5.0,1.0,3.0,5.0,5.0,8.0,6.0,5.0,3.0,4.0,7.0,7.0,2.0,2.0,6.0,6.0,3.0,7.0,8.0,2.0,8.0,7.0,8.0,7.0,9.0,7.0,5.0,11.0,4.0
1810,1.0,2.0,5.0,3.0,1.0,6.0,4.0,5.0,3.0,2.0,3.0,3.0,5.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,5.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,7.0,5.0,5.0,2.0,3.0,4.0,4.0,8.0,0.0
1811,2.0,3.0,9.0,5.0,3.0,9.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,6.0,4.0,3.0,4.0,4.0,5.0,5.0,7.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,7.0,3.0,7.0,6.0,8.0,4.0,7.0,6.0,6.0,11.0,1.0
1812,3.0,4.0,7.0,3.0,3.0,4.0,5.0,2.0,6.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,5.0,3.0,4.0,6.0,7.0,3.0,2.0,7.0,5.0,3.0,5.0,7.0,3.0,8.0,4.0,6.0,9.0,10.0,4.0,4.0,8.0,4.0
1813,3.0,2.0,7.0,4.0,1.0,6.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,1.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,2.0,6.0,3.0,6.0,3.0,3.0,6.0,5.0,5.0,2.0
1814,3.0,3.0,7.0,5.0,4.0,9.0,4.0,4.0,7.0,3.0,4.0,3.0,8.0,3.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,7.0,4.0,3.0,5.0,5.0,2.0,6.0,6.0,8.0,6.0,7.0,8.0,9.0,8.0,5.0
1815,2.0,4.0,8.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,6.0,2.0,3.0,4.0,3.0,2.0,4.0,1.0,5.0,3.0,1.0,4.0,1.0,5.0,4.0,4.0,5.0,7.0,3.0,2.0,5.0,4.0,3.0,5.0,7.0,2.0,7.0,4.0,6.0,7.0,8.0,4.0,2.0,7.0,4.0
