config_id,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09
162,1731.0642857142057,1102.6928571427788,5426.828571428518,-14238.278571428622,8113.385714285641,0.0,-5837.700000000154,22.764285714174548,11065.228571428474,3226.2928571428347,3870.7357142857063,2045.7714285713564,10396.464285714159,-1899.178571428638,6567.014285714163,-3251.642857142997,-7021.307142857245,1860.035714285641,-7174.6000000000095,-7585.485714285801,3296.9142857142288,-5745.221428571495,-2865.071428571491,1359.828571428534,0.0,0.0,11433.45714285715,14992.3571428571,-18541.935714285864,-10066.30714285725,-4627.664285714445,4861.464285714237,9492.028571428591,9490.357142857101,3533.6857142855933,0.0,-17332.371428571467,3762.949999999819,17346.86428571431,-9632.385714285829,0.0,0.0,0.0,-8325.471428571518,15525.278571428362
163,-1332.0428571429147,-1907.5714285715094,7112.8071428571275,1754.949999999917,-401.0214285715165,-1859.3642857144005,748.1214285713804,-4314.521428571561,-3671.8642857143777,3110.7142857142208,3301.5499999998838,510.29285714280377,-2508.035714285802,-2206.5285714286574,4149.985714285594,3671.9714285713962,-7483.000000000129,-427.80000000002474,1936.3714285713968,-1605.3000000000793,-2046.3142857145385,3769.635714285664,-1191.4000000000442,1880.3357142856385,2327.2857142856765,-1374.3714285714987,0.0,-5790.400000000091,-1492.48571428584,-1467.7857142857647,2823.1357142855813,-6478.700000000072,-2017.9071428572115,7793.72142857128,-879.2357142857782,2795.8928571428714,-4004.2357142859146,-4380.957142857233,-522.0928571428885,-4907.807142857246,-2068.50000000004,-1745.8071428571657,5561.692857142725,3464.114285714277,-2624.100000000044
164,-1332.0428571429147,-540.8000000000811,831.3071428570993,5422.521428571326,-1862.5857142858422,-9529.135714285872,-1720.5785714286321,-4314.521428571561,-3671.8642857143777,4963.807142857081,4703.571428571331,-364.6642857143888,-2508.035714285802,-6132.6285714287,855.2857142855601,-7055.178571428746,-4621.8714285715805,-3059.6642857143934,-1449.4285714286207,-904.2071428572399,-2046.3142857145385,3769.635714285664,416.0357142856583,1880.3357142856385,-1968.142857142925,3555.0357142856456,3006.8857142856814,214.87857142847133,-7356.085714285837,-8382.842857142941,2823.1357142855813,-6478.700000000072,-10296.01428571441,7793.72142857128,3430.149999999958,119.47142857138715,-1856.0714285716585,-4380.957142857233,-2928.657142857219,-23879.300000000105,-5317.607142857196,-5226.950000000079,10980.899999999883,3847.2714285713664,-2624.100000000044
165,3345.3642857142313,83.06428571420383,5426.828571428518,-16201.60000000003,8161.342857142836,0.0,6791.492857142725,1903.6999999999125,7743.328571428515,3765.5214285714237,3870.7357142857063,2112.971428571359,10994.66428571418,-235.7928571428829,6860.6142857142,-2176.8285714287003,-6545.207142857203,1860.035714285641,-7174.6000000000095,-7133.685714285775,3296.9142857142288,-6842.3785714286405,-8307.378571428626,1359.828571428534,0.0,0.0,11433.45714285715,2354.4785714285354,-19876.578571428672,-10066.30714285725,-564.5000000001346,4861.464285714237,9492.028571428591,9490.357142857101,5253.28571428563,0.0,-17332.371428571467,8370.849999999882,12542.957142857176,-9632.385714285829,0.0,0.0,0.0,-8325.471428571518,16540.778571428382
166,282.2571428571109,0.0,0.0,-1014.4000000000233,0.0,-2928.635714285747,0.0,0.0,0.0,1706.778571428572,2978.428571428549,-542.0142857143219,0.0,889.4714285714144,2620.4642857142744,0.0,-2560.200000000009,0.0,0.0,0.0,-91.81428571432662,2058.742857142852,0.0,445.3571428571422,0.0,0.0,0.0,-889.6999999999935,0.0,-4572.64285714291,3398.042857142809,0.0,-2125.6785714285797,-1679.3857142857632,-1538.2000000000517,-1142.6642857142724,-1499.600000000055,3067.9428571428616,1672.921428571408,5006.692857142843,0.0,0.0,557.2571428570882,3464.114285714277,0.0
167,282.2571428571109,0.0,0.0,2653.171428571386,-1461.5642857143257,-9175.750000000084,0.0,0.0,0.0,3559.8714285714323,4380.449999999996,-1283.985714285791,0.0,-3036.6285714286278,-674.23571428576,-4836.800000000062,-4609.121428571461,-701.9642857143253,-3385.8000000000175,0.0,-91.81428571432662,2058.742857142852,0.0,445.3571428571422,-2332.7285714286063,2899.2928571428365,1993.4928571428372,4526.999999999998,-5863.599999999997,-8382.842857142941,3398.042857142809,0.0,-9924.578571428628,-1679.3857142857632,2771.1857142856843,1317.3285714285612,-5257.000000000107,3067.9428571428616,-4355.378571428628,-15789.900000000034,-3249.107142857156,-3481.1428571429133,5976.464285714246,460.2142857142553,0.0
168,-2581.578571428645,10729.607142857116,8223.035714285697,-17932.799999999996,5345.578571428518,0.0,15514.157142857084,1237.4999999998636,5549.535714285662,-6023.3000000000175,8529.642857142835,1955.349999999953,11749.985714285573,1853.6428571428132,2640.142857142837,-3831.6500000000815,-7679.714285714363,2548.9285714285643,-5573.400000000015,-6530.342857142932,1557.9285714285788,-3612.8785714286323,-5629.828571428607,2266.7142857142608,0.0,0.0,12607.500000000027,14869.56428571425,-22072.200000000114,-10363.378571428666,-2181.3571428572686,3331.9142857143106,12568.671428571452,9461.142857142795,4267.821428571415,0.0,-12104.985714285793,2585.207142857007,1867.678571428496,4524.871428571307,-10356.592857142914,-40638.100000000035,-25910.600000000068,-15213.000000000056,14406.249999999864
169,-744.6714285714961,-1227.4857142858082,9215.89285714283,3576.0999999999285,-4835.000000000127,-9621.20000000009,-1003.400000000056,-6491.200000000163,-6517.985714285828,1185.0571428570902,2688.6928571427916,2038.4214285713824,-1479.192857142948,-1613.214285714389,966.3642857141895,1980.6428571428114,-7483.000000000129,-427.80000000002474,-1421.100000000024,-2725.4000000001042,-1357.2571428574065,1841.77142857136,637.5285714285383,4806.692857142775,1031.5214285713637,-903.2857142857893,0.0,-5790.400000000091,-2932.9142857144234,-2276.5357142858193,4874.249999999893,-6478.700000000072,-9108.60000000007,9786.278571428466,389.8071428570347,12976.928571428562,-184.09285714305952,-2335.3285714286812,-1454.8214285714494,-1569.6785714286762,-2068.50000000004,-9825.500000000056,3469.9571428570835,5773.857142857105,-2624.100000000044
170,-744.6714285714961,-1227.4857142858082,2934.3928571428023,3576.0999999999285,-1416.1071428572768,-4356.99285714295,-1003.400000000056,-6491.200000000163,-6517.985714285828,1185.0571428570902,8536.685714285659,-1901.6571428571979,1593.0214285713191,-5539.314285714431,-2328.335714285845,-6450.65714285729,-5093.850000000111,20.964285714194375,-4806.9000000000415,-1556.5785714286903,-1357.2571428574065,1841.77142857136,2414.7071428570825,4806.692857142775,-2762.4785714286645,-1577.2857142857674,8323.678571428536,-711.7928571429275,-8796.51428571442,-7625.5714285715385,4874.249999999893,-6478.700000000072,-11447.742857142975,9786.278571428466,9292.049999999972,4403.7857142856865,-1892.1500000002197,-2335.3285714286812,-2037.2285714286136,-23879.300000000105,-8957.500000000073,-17579.100000000108,10298.128571428606,5773.857142857105,-2624.100000000044
171,-1429.3785714286287,388.7071428571062,8223.035714285697,-17932.799999999996,6436.60714285711,0.0,13967.642857142822,4262.4357142856525,5549.535714285662,-6023.3000000000175,8529.642857142835,2022.5499999999556,13421.285714285637,1853.6428571428132,2640.142857142837,-4333.950000000073,-5609.214285714347,2548.9285714285643,-5573.400000000015,-6530.342857142932,1557.9285714285788,-3612.8785714286323,-6626.757142857173,2266.7142857142608,0.0,0.0,12607.500000000027,2329.757142857079,-18966.764285714362,-10363.378571428666,-1583.8571428572322,4112.71428571431,12568.671428571452,9461.142857142795,4267.821428571415,0.0,-12104.985714285793,4266.507142857017,1867.678571428496,-7881.02142857151,-10356.592857142914,-40638.100000000035,-23359.000000000015,-15213.000000000056,15421.749999999884
172,869.6285714285295,0.0,0.0,-1014.4000000000233,0.0,-6668.800000000033,0.0,0.0,0.0,2844.9642857142862,1453.7571428571255,239.4428571428307,0.0,1482.7857142856828,1986.9642857142935,0.0,-2560.200000000009,0.0,0.0,0.0,597.2428571428054,3431.5714285714193,0.0,1682.928571428556,0.0,0.0,0.0,-889.6999999999935,0.0,-3682.8714285714796,5664.071428571378,0.0,-7122.700000000032,-432.8428571428958,-1538.2000000000517,6411.999999999989,-2941.900000000078,5113.571428571413,2788.5357142857174,8344.821428571413,0.0,0.0,-2733.8000000000648,5773.857142857105,0.0
173,869.6285714285295,0.0,0.0,2017.9928571428263,-93.80714285716749,-4816.050000000041,0.0,0.0,0.0,5933.785714285705,7301.749999999993,239.4428571428307,3072.214285714267,-2443.3142857143594,-1307.7357142857409,-4836.800000000062,-3570.935714285747,441.5928571428367,-3385.8000000000175,0.0,597.2428571428054,3431.5714285714193,0.0,1682.928571428556,-1358.214285714348,0.0,6634.357142857152,3207.9428571428252,-5863.599999999997,-7493.071428571511,5664.071428571378,0.0,-10011.700000000064,-432.8428571428958,5644.442857142849,1570.657142857135,14.242857142789944,5113.571428571413,1320.1285714285405,-15789.900000000034,-6889.000000000033,-15683.500000000095,2430.971428571411,5773.857142857105,0.0
174,1288.5857142856594,1027.4571428571335,6136.814285714308,-13922.400000000038,4141.357142857078,0.0,10505.342857142841,0.0,8950.942857142833,3722.242857142851,5490.814285714282,3832.48571428569,12165.142857142768,292.81428571428023,948.1714285713906,5874.471428571405,-117.18571428573341,4078.585714285714,-7174.6000000000095,-8038.200000000029,2412.871428571384,-3704.9285714286034,4244.47142857141,3627.0428571428056,0.0,0.0,9528.357142857203,11601.685714285759,0.0,0.0,11370.985714285644,6580.642857142902,15992.899999999918,7363.442857142809,-4722.01428571434,0.0,-16427.55714285718,9397.400000000016,13249.514285714167,115.2285714284535,0.0,0.0,0.0,-10270.714285714303,17992.042857142726
175,1288.5857142856594,-207.35714285722224,0.0,10011.957142857158,-4835.000000000127,-9621.20000000009,-1003.400000000056,-6491.200000000163,-8844.200000000114,6401.814285714227,5687.128571428502,-332.8714285715023,-4050.800000000072,-6232.200000000125,-2214.300000000094,294.65714285709055,-7483.000000000129,-427.80000000002474,-1421.100000000024,-2725.4000000001042,-323.6714285716971,2296.3142857141975,1735.1857142856716,-3407.600000000093,-1689.3000000000484,4767.057142857107,0.0,-5790.400000000091,-1346.042857142993,642.0428571428147,4354.885714285592,-6478.700000000072,-9108.60000000007,1584.4714285713053,2768.871428571356,1642.7857142856737,-4899.500000000171,-7448.900000000094,-10235.300000000052,3437.5142857141327,-2068.50000000004,-9825.500000000056,8723.7714285714,9238.471428571393,-2624.100000000044
176,1288.5857142856594,-207.35714285722224,-6281.500000000028,10011.957142857158,1366.2285714284508,-10577.428571428685,2873.1142857142686,-6491.200000000163,-8844.200000000114,6401.814285714227,5293.357142857076,4526.099999999974,865.0428571427483,-6232.200000000125,-5509.000000000128,-1934.0428571429356,-3798.3000000001084,2178.2285714285763,-4806.9000000000415,-854.98571428584,-323.6714285716971,2296.3142857141975,1735.1857142856716,-1530.8000000000675,-5051.500000000078,4093.0571428571284,2979.6571428571497,1667.528571428511,-2496.3714285715923,-6158.414285714343,4354.885714285592,-6478.700000000072,-4665.20000000005,1584.4714285713053,15980.999999999995,-7556.5000000000055,-4899.500000000171,-7448.900000000094,-10235.300000000052,-16583.171428571542,-8957.500000000073,-17579.100000000108,14081.442857142883,9238.471428571393,-2624.100000000044
177,1750.6857142856688,1027.4571428571335,6136.814285714308,-13922.400000000038,5209.842857142826,0.0,10679.857142857123,0.0,8950.942857142833,4552.242857142869,4710.242857142839,3475.914285714248,12727.642857142791,292.81428571428023,948.1714285713906,5874.471428571405,585.3142857142757,4078.585714285714,-7174.6000000000095,-8038.200000000029,2412.871428571384,-3704.9285714286034,4244.47142857141,3627.0428571428056,0.0,0.0,9528.357142857203,11601.685714285759,0.0,0.0,11370.985714285644,6580.642857142902,15992.899999999918,7363.442857142809,-4722.01428571434,0.0,-16427.55714285718,9397.400000000016,13249.514285714167,115.2285714284535,0.0,0.0,0.0,-10270.714285714303,17992.042857142726
178,1750.6857142856688,0.0,0.0,-1014.4000000000233,0.0,-6668.800000000033,0.0,0.0,0.0,4552.242857142869,3169.971428571421,1411.6285714285368,0.0,2372.757142857108,-1231.0000000000173,0.0,-2560.200000000009,0.0,0.0,0.0,1630.8285714285148,5490.814285714282,0.0,3539.2857142856883,0.0,0.0,0.0,-889.6999999999935,0.0,-2348.2142857143117,2911.4999999999327,0.0,-7122.700000000032,1436.9714285713599,-1538.2000000000517,-2605.500000000029,-2941.900000000078,0.0,-447.342857142894,13352.014285714222,0.0,0.0,-2733.8000000000648,9238.471428571393,0.0
179,1750.6857142856688,0.0,0.0,3837.7285714285563,1957.8285714285357,-10411.500000000047,3702.01428571429,0.0,0.0,9494.657142857159,2776.1999999999944,4593.2999999999765,4915.84285714282,-1553.342857142934,-4525.700000000052,-4836.800000000062,-826.4000000000351,2156.928571428557,-3385.8000000000175,0.0,1630.8285714285148,5490.814285714282,0.0,3539.2857142856883,-3794.000000000028,-2826.6000000000304,10615.571428571411,5666.82857142855,-5863.599999999997,-6158.414285714343,2911.4999999999327,0.0,-10011.700000000064,1436.9714285713599,9954.32857142855,-6709.799999999996,3287.828571428554,0.0,-447.342857142894,-15789.900000000034,-6889.000000000033,-15683.500000000095,7936.3142857142975,9238.471428571393,0.0
180,-3960.9000000000606,-721.6000000001486,-1783.000000000061,-16633.300000000007,7851.699999999892,0.0,8630.99999999988,1456.6999999999325,5997.999999999956,-5105.200000000036,4498.499999999967,7230.299999999943,11397.799999999894,-2918.100000000095,7806.799999999839,-10006.500000000073,-7651.800000000139,3155.29999999992,-7374.6000000000095,-6738.700000000039,2998.999999999978,-7429.900000000065,10083.999999999878,1499.499999999989,0.0,0.0,11995.999999999913,11777.199999999903,5554.29999999983,4451.399999999921,-4362.900000000127,4498.499999999967,8598.599999999942,10496.499999999924,-677.2000000001299,0.0,-17841.200000000026,14798.399999999765,14994.99999999989,17654.29999999983,1657.6999999998861,-34568.40000000007,-10597.600000000102,-15413.000000000056,9480.999999999904
181,1248.4999999999445,1126.499999999919,4498.499999999967,1074.0999999999303,922.9999999999109,-6402.3000000001275,821.2999999999511,-5948.800000000165,-1834.8000000000638,3690.0999999999385,3339.899999999898,1232.2999999999865,-1318.3000000000902,-3496.000000000072,1778.3999999998741,2998.999999999978,-7577.5000000001455,-627.8000000000247,2330.3999999999633,-748.2000000000426,-170.70000000021537,2127.3999999999432,-412.5000000000455,-1070.2000000000908,1100.7999999999583,-1181.0000000000628,0.0,-3601.7000000000735,1976.9999999998618,5950.8999999999105,70.69999999989705,-5793.400000000111,-4703.700000000072,-168.6000000000604,-1958.3000000000993,7014.999999999918,-4788.000000000193,-3325.9000000000924,-2527.0000000000437,1656.6999999999098,1499.499999999989,-2525.6000000000768,-144.10000000011678,1499.499999999989,-2624.100000000044
182,1248.4999999999445,1126.499999999919,-1783.000000000061,2573.5999999999194,-2789.700000000107,-8132.10000000015,821.2999999999511,-5948.800000000165,-3738.3000000000948,5189.599999999928,3339.899999999898,671.7999999999165,-1318.3000000000902,-6122.600000000125,-1716.3000000001603,-3535.600000000136,-9907.300000000145,-2375.5000000001246,2330.3999999999633,-305.8000000000902,-170.70000000021537,2127.3999999999432,2586.4999999999327,-1070.2000000000908,-589.8000000000593,-2025.9000000000924,1499.499999999989,-2102.2000000000844,-4086.600000000135,-572.9000000001179,1570.1999999998861,-5793.400000000111,-4096.800000000076,5079.599999999937,-458.80000000011023,-3959.9000000000615,-3288.5000000002037,-3325.9000000000924,471.9999999999345,4655.699999999888,-2590.5000000000655,-10655.50000000012,1355.3999999998723,-204.9000000000433,-2624.100000000044
183,-2808.7000000000444,-348.6000000000786,12342.999999999916,-719.3000000000884,7497.499999999945,0.0,8630.99999999988,1456.6999999999325,5997.999999999956,-5105.200000000036,4498.499999999967,7497.499999999945,11995.999999999913,-901.2000000000626,6600.899999999888,-3579.6000000000504,-7058.000000000084,3155.29999999992,-7374.6000000000095,-6738.700000000039,2998.999999999978,-7429.900000000065,-7910.40000000005,1499.499999999989,0.0,0.0,10496.499999999924,-643.100000000095,6439.999999999918,2998.999999999978,-3765.4000000000906,4498.499999999967,8598.599999999942,8996.999999999935,1042.3999999999069,0.0,-17841.200000000026,16782.799999999814,11995.999999999913,15180.899999999883,-2840.800000000081,-36067.90000000005,-9345.500000000038,-15413.000000000056,10496.499999999924
184,901.1999999999716,0.0,0.0,-1014.4000000000233,0.0,-3241.400000000044,0.0,0.0,0.0,1499.499999999989,2998.999999999978,1499.499999999989,0.0,0.0,1499.499999999989,0.0,-2760.200000000009,0.0,0.0,0.0,174.59999999996398,1499.499999999989,0.0,88.99999999998727,0.0,0.0,0.0,-889.6999999999935,0.0,2998.999999999978,1499.499999999989,0.0,-4217.300000000023,-3748.700000000008,-1738.2000000000517,4015.99999999994,-1699.600000000055,1499.499999999989,1499.499999999989,1499.499999999989,0.0,0.0,-391.50000000004184,1499.499999999989,0.0
185,901.1999999999716,0.0,0.0,485.0999999999658,-3712.700000000018,-6801.30000000006,0.0,0.0,0.0,2998.999999999978,2998.999999999978,3212.899999999945,0.0,-2626.600000000053,-1995.2000000000453,-5236.800000000062,-6565.900000000033,-1117.3000000000457,0.0,0.0,174.59999999996398,1499.499999999989,0.0,88.99999999998727,1499.499999999989,1499.499999999989,1499.499999999989,609.7999999999956,-6063.599999999997,-3524.80000000005,2998.999999999978,0.0,-3610.400000000027,-2249.200000000019,-238.70000000006257,-1527.6000000000295,-5657.000000000107,1499.499999999989,2998.999999999978,4498.499999999967,-4090.0000000000546,-8129.900000000043,1107.9999999999472,-1704.4000000000324,0.0
186,6900.19999999995,9997.999999999956,13040.7999999999,-138.5000000000673,7498.499999999967,0.0,8374.49999999992,2813.3999999999332,9997.999999999956,4998.999999999978,4998.999999999978,2499.499999999989,9997.999999999956,3372.399999999925,1093.399999999906,2499.499999999989,661.899999999946,2499.499999999989,-5773.400000000015,-8238.200000000028,4998.999999999978,-5699.700000000075,439.699999999948,2499.499999999989,0.0,0.0,12497.499999999945,15778.199999999924,-23004.500000000146,-2485.200000000077,-3043.5000000000855,4998.999999999978,12497.499999999945,9997.999999999956,1107.3999999998705,0.0,-20705.400000000052,-200.0000000001819,-231.0000000000855,13109.099999999853,-2269.0000000001874,-27846.200000000135,-7597.600000000102,-15413.000000000056,13981.499999999915
187,4400.699999999961,3126.499999999919,4998.999999999978,3074.0999999999303,-5235.000000000127,-10421.20000000009,-1003.400000000056,-5948.800000000165,-3334.300000000053,3693.6999999999216,2491.299999999933,-2180.9000000000196,-318.3000000000902,-3496.000000000072,3778.399999999874,4998.999999999978,-7577.5000000001455,-627.8000000000247,-1421.100000000024,-2068.3000000000675,1829.2999999997846,909.6999999999298,-412.5000000000455,2340.299999999911,2100.7999999999583,-181.00000000006276,0.0,-2601.7000000000735,-2869.500000000153,-2187.500000000091,3070.699999999897,-5793.400000000111,-6203.200000000061,4080.5999999999585,-1475.3000000001066,9515.499999999929,-1423.70000000019,-5149.400000000105,-527.0000000000437,1246.7999999998938,-2068.50000000004,-3025.100000000066,5355.399999999872,2499.499999999989,-2624.100000000044
188,4400.699999999961,3126.499999999919,-1282.50000000005,3074.0999999999303,-5235.000000000127,-5632.600000000116,-1003.400000000056,-5948.800000000165,-9244.200000000114,3693.6999999999216,6596.899999999937,318.59999999996944,2181.199999999899,-5122.600000000125,283.69999999983975,-8325.500000000147,-4647.600000000148,-5353.2000000000835,-1421.100000000024,431.1999999999216,1829.2999999997846,909.6999999999298,2086.9999999999436,2340.299999999911,410.1999999999407,-2525.4000000000815,2499.499999999989,-102.2000000000844,-8933.10000000015,-8862.700000000132,5570.199999999886,-5793.400000000111,-4596.300000000065,6580.099999999948,1024.1999999998825,-1995.5000000000837,-2146.100000000206,-5149.400000000105,-3369.8000000000775,6245.799999999872,-4158.500000000095,-11155.00000000011,7854.899999999861,1795.0999999999567,-2624.100000000044
189,4400.699999999961,-908.4000000000515,15291.899999999941,-718.3000000000666,7498.499999999967,0.0,8374.49999999992,2813.3999999999332,9997.999999999956,4998.999999999978,4998.999999999978,2499.499999999989,9997.999999999956,3372.399999999925,1386.9999999999436,2499.499999999989,858.8999999999714,2499.499999999989,-5773.400000000015,-8238.200000000028,4998.999999999978,-5699.700000000075,-5910.40000000005,2499.499999999989,0.0,0.0,12497.499999999945,357.8999999999269,-19141.30000000009,-2485.200000000077,-2446.000000000049,4998.999999999978,12497.499999999945,9997.999999999956,2826.9999999999072,0.0,-15841.200000000026,4607.899999999881,-231.0000000000855,10135.199999999895,-6977.700000000095,-35067.90000000005,-9845.000000000027,-15413.000000000056,14996.999999999935
190,1901.1999999999716,0.0,0.0,-1014.4000000000233,0.0,-7268.800000000033,0.0,0.0,0.0,2499.499999999989,893.3999999999742,-1913.700000000017,0.0,0.0,2499.499999999989,0.0,-2760.200000000009,0.0,0.0,0.0,1174.599999999964,2499.499999999989,0.0,1088.9999999999873,0.0,0.0,0.0,-889.6999999999935,0.0,-3607.3000000000775,2499.499999999989,0.0,-4217.300000000023,-3748.700000000008,-1738.2000000000517,4516.499999999951,-3341.900000000078,2499.499999999989,2499.499999999989,2499.499999999989,0.0,0.0,608.4999999999582,2499.499999999989,0.0
191,1901.1999999999716,0.0,0.0,1485.0999999999658,-3712.700000000018,-4801.30000000006,0.0,0.0,0.0,4998.999999999978,4998.999999999978,585.799999999972,2499.499999999989,-1626.6000000000531,-995.2000000000453,-5236.800000000062,-6565.900000000033,-117.30000000004566,0.0,0.0,1174.599999999964,2499.499999999989,0.0,1088.9999999999873,2499.4999999999663,2499.499999999989,2499.499999999989,1609.7999999999956,-6063.599999999997,-7617.500000000109,4998.999999999978,0.0,-4361.700000000064,-1249.200000000019,761.2999999999374,-3062.7000000000407,-3341.900000000078,2499.499999999989,-1229.3000000000575,7498.499999999967,-2090.0000000000546,-8129.900000000043,3107.9999999999472,-704.4000000000324,0.0
192,-1346.300000000042,2046.6999999998734,11998.499999999945,-18132.799999999996,6870.39999999995,0.0,12366.699999999946,3313.899999999944,7998.999999999978,-6223.3000000000175,7998.999999999978,1818.5999999999694,11998.499999999967,-1400.2000000000407,1887.4999999999545,3999.499999999989,-1425.9000000000242,5156.299999999942,-6799.500000000012,-8238.200000000028,3999.499999999989,-5164.400000000069,3999.499999999989,3999.499999999989,0.0,0.0,11998.499999999967,13190.499999999929,-22672.200000000114,0.0,-12710.899999999992,3999.499999999989,14100.099999999975,11998.499999999967,2609.9999999999,0.0,-13819.200000000044,6227.099999999882,1769.4999999999254,36059.49999999984,-2698.5000000001037,-6533.600000000024,-26510.600000000068,-15413.000000000056,14982.499999999936
193,-1346.300000000042,1072.2999999999047,7998.999999999978,7088.499999999954,-5235.000000000127,-10421.20000000009,-1003.400000000056,-5948.800000000165,-3334.300000000053,6693.699999999922,5491.299999999933,-2180.9000000000196,-2817.8000000000793,-7032.200000000125,-2414.300000000094,-413.80000000003747,-7577.5000000001455,-627.8000000000247,-1421.100000000024,-2068.3000000000675,-3479.400000000237,604.9999999999045,-412.5000000000455,7367.599999999948,-398.70000000003074,7322.799999999984,0.0,-6190.400000000091,-1369.5000000001528,-3187.00000000008,-2842.900000000145,-5793.400000000111,-6203.200000000061,7080.5999999999585,24.699999999893407,147.29999999995016,-5099.500000000171,-3649.400000000105,-1526.5000000000327,1747.2999999999047,-2068.50000000004,-1525.1000000000658,2113.5999999998603,3999.499999999989,-2624.100000000044
194,-1346.300000000042,-5952.300000000105,1717.49999999995,7088.499999999954,-5235.000000000127,-12042.800000000101,2996.099999999933,-5948.800000000165,-9244.200000000114,6693.699999999922,4166.499999999928,1214.3999999999778,-2817.8000000000793,-7032.200000000125,-5909.000000000128,-5650.6000000000995,-3147.6000000001477,-5353.2000000000835,-1421.100000000024,1931.1999999999216,-3479.400000000237,604.9999999999045,3586.9999999999436,7367.599999999948,-2089.3000000000484,4978.399999999965,3999.499999999989,-2190.9000000001015,-7433.1000000001495,-11362.20000000012,-2842.900000000145,-5793.400000000111,-4865.20000000005,11080.099999999948,4024.1999999998825,-3784.500000000071,-5099.500000000171,-3649.400000000105,-2869.3000000000666,9746.299999999883,-5158.000000000084,-5655.50000000012,13218.79999999992,4795.099999999957,-2624.100000000044
195,-1346.300000000042,4973.899999999958,11998.499999999945,-18132.799999999996,4286.29999999996,0.0,12366.699999999946,3313.899999999944,7998.999999999978,-6223.3000000000175,7998.999999999978,2085.799999999972,11998.499999999967,-1400.2000000000407,1887.4999999999545,3999.499999999989,-1425.9000000000242,5156.299999999942,-6799.500000000012,-8238.200000000028,3999.499999999989,-4446.200000000044,3999.499999999989,3999.499999999989,0.0,0.0,11998.499999999967,2358.399999999938,-21640.800000000083,-2107.3000000000775,9562.899999999945,3999.499999999989,11998.499999999967,7998.999999999978,-7412.700000000041,0.0,-13819.200000000044,8108.399999999892,1769.4999999999254,35995.4999999999,-7476.7000000000735,-37567.40000000004,-23759.000000000015,-15413.000000000056,15997.999999999956
196,-1346.300000000042,0.0,0.0,-1014.4000000000233,0.0,-7268.800000000033,0.0,0.0,0.0,3999.499999999989,2393.399999999974,-1913.700000000017,0.0,0.0,-1431.0000000000173,0.0,-2760.200000000009,0.0,0.0,0.0,2674.599999999964,3999.499999999989,0.0,2588.9999999999873,0.0,0.0,0.0,-889.6999999999935,0.0,-6106.800000000067,-3092.4000000000433,0.0,-4217.300000000023,-3748.700000000008,-1738.2000000000517,-3005.500000000029,-3341.900000000078,3999.499999999989,3999.499999999989,3999.499999999989,0.0,0.0,-3133.8000000000648,3999.499999999989,0.0
197,-1346.300000000042,-3025.1000000000204,0.0,2985.099999999966,-3712.700000000018,-11211.500000000047,3999.499999999989,0.0,0.0,7998.999999999978,1068.5999999999694,1214.3999999999778,0.0,-1544.4000000000415,-4925.700000000052,-5236.800000000062,-6565.900000000033,1382.6999999999543,0.0,0.0,2674.599999999964,3999.499999999989,0.0,2588.9999999999873,0.0,-3026.6000000000304,7998.999999999978,3109.7999999999956,-6063.599999999997,-10117.000000000098,-3092.4000000000433,0.0,-3305.4000000000087,250.79999999998108,2261.2999999999374,-3005.500000000029,-3341.900000000078,3999.499999999989,-2228.8000000000466,11998.499999999967,-3089.5000000000437,-4130.400000000054,6107.999999999947,795.5999999999676,0.0
198,-4900.650000000064,9.149999999954161,8353.449999999997,-15556.40000000003,8213.799999999992,0.0,7787.79999999997,0.0,13262.19999999996,4250.274999999988,0.0,8128.899999999999,9625.249999999982,-8378.00000000002,-236.05000000004566,0.0,0.0,0.0,1155.2249999999276,5295.425,5316.624999999976,-9943.90000000003,0.0,10545.699999999988,0.0,0.0,11603.425000000016,7190.199999999959,0.0,0.0,0.0,-4824.40000000006,14068.700000000035,11478.475000000026,-10290.70000000006,0.0,-13309.500000000025,16075.499999999965,10989.324999999963,-3992.3249999999825,0.0,0.0,0.0,1820.824999999968,20110.62499999998
199,-695.4250000000684,-758.6250000000746,5810.100000000034,1744.8749999999563,-186.47500000008677,-6135.450000000105,-435.5500000000575,-4077.2000000001526,-1727.4500000000444,1131.5999999999576,2291.9249999998783,1166.8249999999944,194.62499999992815,-3496.000000000072,3103.2999999998538,1177.5499999999965,-6142.225000000053,469.59999999999127,1454.5499999999265,41.19999999998072,-1100.9750000001532,1244.7999999999638,59.79999999995016,-2307.50000000005,1131.9249999999784,-2390.8250000000407,0.0,-2836.7500000000746,3382.3499999999513,-2055.2250000001095,-1309.0000000000146,-4247.475000000168,-4342.350000000079,2850.49999999992,-2571.8750000000455,7824.974999999904,-4700.6750000001375,-1502.4250000000848,-3908.350000000064,5340.974999999935,1550.12499999998,-810.1250000001073,-1384.900000000107,3713.200000000006,-2624.100000000044
